date,year,home_team,away_team,home_team_clean,away_team_clean,tournament,home_matches_before,away_matches_before,matches_before_diff,home_win_rate_before,away_win_rate_before,win_rate_diff,home_draw_rate_before,away_draw_rate_before,draw_rate_diff,home_avg_goals_for_before,away_avg_goals_for_before,avg_goals_for_diff,home_avg_goals_against_before,away_avg_goals_against_before,avg_goals_against_diff,home_goal_diff_per_match_before,away_goal_diff_per_match_before,goal_diff_per_match_diff,is_neutral,is_world_cup,is_friendly,result,_row_id,home_fifa_ref_date,home_fifa_rank,home_fifa_total_points,away_fifa_ref_date,away_fifa_rank,away_fifa_total_points,home_ref_date,home_elo,away_ref_date,away_elo,fifa_rank_advantage,fifa_points_diff,elo_diff,is_qualifier,is_nations_league,is_continental_cup,rank_gap_abs,home_rank_strength,away_rank_strength,rank_strength_diff,home_is_top10,away_is_top10,top10_diff,home_is_top25,away_is_top25,top25_diff,attack_form_diff,form_score_diff
2021-03-30,2021,Belize,Turks and Caicos Islands,belize,turks and caicos islands,FIFA World Cup qualification,12,11,1,0.3333333333333333,0.2727272727272727,0.06060606060606061,0.08333333333333333,0.09090909090909091,-0.007575757575757583,0.8333333333333334,1.2727272727272727,-0.43939393939393934,1.5,5.181818181818182,-3.6818181818181817,-0.6666666666666666,-3.909090909090909,3.2424242424242427,1,1,0,2,2586,2018-06-07,163.0,115.31,2018-06-07,206.0,0.0,,,,,43.0,115.31,,1,0,0,43.0,0.006134969325153374,0.0048543689320388345,0.0012806003931145398,0,0,0,0,0,0,3.242424242424242,0.8424242424242425
2021-03-30,2021,Gibraltar,Netherlands,gibraltar,netherlands,FIFA World Cup qualification,12,12,0,0.16666666666666666,0.4166666666666667,-0.25,0.16666666666666666,0.3333333333333333,-0.16666666666666666,0.5833333333333334,1.4166666666666667,-0.8333333333333334,2.4166666666666665,0.8333333333333334,1.583333333333333,-1.8333333333333333,0.5833333333333334,-2.4166666666666665,0,1,0,0,2587,2018-06-07,195.0,34.16,2018-06-07,17.0,980.98,,,,,-178.0,-946.82,,1,0,0,178.0,0.005128205128205128,0.058823529411764705,-0.053695324283559574,0,0,0,0,1,-1,-2.4166666666666665,-0.7749999999999999
2021-03-30,2021,Turkey,Latvia,turkey,latvia,FIFA World Cup qualification,12,12,0,0.3333333333333333,0.25,0.08333333333333331,0.5,0.4166666666666667,0.08333333333333331,1.75,1.1666666666666667,0.5833333333333333,1.3333333333333333,0.8333333333333334,0.4999999999999999,0.4166666666666667,0.3333333333333333,0.08333333333333337,0,1,0,1,2589,2018-06-07,38.0,706.39,2018-06-07,129.0,230.04,,,,,91.0,476.35,,1,0,0,91.0,0.02631578947368421,0.007751937984496124,0.018563851489188085,0,0,0,0,0,0,0.08333333333333337,0.08333333333333334
2021-03-30,2021,Bermuda,Aruba,bermuda,aruba,FIFA World Cup qualification,12,11,1,0.3333333333333333,0.09090909090909091,0.2424242424242424,0.08333333333333333,0.09090909090909091,-0.007575757575757583,1.1666666666666667,0.9090909090909091,0.2575757575757577,2.1666666666666665,2.727272727272727,-0.5606060606060606,-1.0,-1.8181818181818181,0.8181818181818181,1,1,0,2,2590,2018-06-07,178.0,81.64,2018-06-07,188.0,48.45,,,,,10.0,33.19,,1,0,0,10.0,0.0056179775280898875,0.005319148936170213,0.00029882859191967485,0,0,0,0,0,0,0.8181818181818182,0.3363636363636363
2021-03-30,2021,Croatia,Malta,croatia,malta,FIFA World Cup qualification,12,12,0,0.4166666666666667,0.3333333333333333,0.08333333333333337,0.08333333333333333,0.3333333333333333,-0.25,1.6666666666666667,1.4166666666666667,0.25,1.9166666666666667,1.6666666666666667,0.25,-0.25,-0.25,0.0,0,1,0,2,2591,2018-06-07,20.0,945.18,2018-06-07,184.0,65.11,,,,,164.0,880.0699999999999,,1,0,0,164.0,0.05,0.005434782608695652,0.044565217391304354,0,0,0,1,0,1,0.0,-0.004166666666666645
2021-03-30,2021,Slovakia,Russia,slovakia,russia,FIFA World Cup qualification,12,12,0,0.25,0.4166666666666667,-0.16666666666666669,0.3333333333333333,0.25,0.08333333333333331,1.0,1.75,-0.75,1.3333333333333333,1.6666666666666667,-0.3333333333333335,-0.3333333333333333,0.08333333333333333,-0.41666666666666663,0,1,0,2,2592,2018-06-07,28.0,804.36,2018-06-07,70.0,456.53,,,,,42.0,347.83000000000004,,1,0,0,42.0,0.03571428571428571,0.014285714285714285,0.02142857142857143,0,0,0,0,0,0,-0.4166666666666665,-0.1791666666666667
2021-03-30,2021,Saudi Arabia,Palestine,saudi arabia,palestine,FIFA World Cup qualification,12,12,0,0.5833333333333334,0.3333333333333333,0.25000000000000006,0.16666666666666666,0.3333333333333333,-0.16666666666666666,1.5,1.0,0.5,0.75,1.0,-0.25,0.75,0.0,0.75,0,1,0,2,2593,2018-06-07,67.0,465.28,2018-06-07,99.0,347.07,,,,,32.0,118.20999999999998,,1,0,0,32.0,0.014925373134328358,0.010101010101010102,0.004824363033318256,0,0,0,0,0,0,0.75,0.29166666666666674
2021-03-30,2021,Central African Republic,Mauritania,central african republic,mauritania,African Cup of Nations qualification,12,12,0,0.25,0.16666666666666666,0.08333333333333334,0.3333333333333333,0.5,-0.16666666666666669,0.8333333333333334,0.6666666666666666,0.16666666666666674,1.4166666666666667,1.0833333333333333,0.3333333333333335,-0.5833333333333334,-0.4166666666666667,-0.16666666666666669,0,0,0,0,2594,2018-06-07,108.0,303.08,2018-06-07,107.0,304.17,,,,,-1.0,-1.0900000000000318,,1,0,1,1.0,0.009259259259259259,0.009345794392523364,-8.653513326410504e-05,0,0,0,0,0,0,-0.16666666666666674,-0.029166666666666667
2021-03-30,2021,Morocco,Burundi,morocco,burundi,African Cup of Nations qualification,12,12,0,0.4166666666666667,0.16666666666666666,0.25,0.5,0.3333333333333333,0.16666666666666669,1.5833333333333333,0.8333333333333334,0.7499999999999999,0.75,1.4166666666666667,-0.6666666666666667,0.8333333333333334,-0.5833333333333334,1.4166666666666667,0,0,0,2,2595,2018-06-07,41.0,685.86,2018-06-07,148.0,174.16,,,,,107.0,511.70000000000005,,1,0,1,107.0,0.024390243902439025,0.006756756756756757,0.017633487145682268,0,0,0,0,0,0,1.4166666666666665,0.525
2021-03-30,2021,Guinea-Bissau,Congo,guinea bissau,congo,African Cup of Nations qualification,12,12,0,0.3333333333333333,0.25,0.08333333333333331,0.16666666666666666,0.4166666666666667,-0.25,0.9166666666666666,1.0,-0.08333333333333337,1.3333333333333333,0.9166666666666666,0.41666666666666663,-0.4166666666666667,0.08333333333333333,-0.5,0,0,0,2,2596,2018-06-07,121.0,255.11,2018-06-07,83.0,393.04,,,,,-38.0,-137.93,,1,0,1,38.0,0.008264462809917356,0.012048192771084338,-0.0037837299611669824,0,0,0,0,0,0,-0.5,-0.12916666666666668
2021-03-30,2021,Japan,Mongolia,japan,mongolia,FIFA World Cup qualification,12,12,0,0.6666666666666666,0.16666666666666666,0.5,0.08333333333333333,0.08333333333333333,0.0,2.0,0.75,1.25,0.6666666666666666,2.25,-1.5833333333333335,1.3333333333333333,-1.5,2.833333333333333,0,1,0,2,2597,2018-06-07,61.0,520.75,2018-06-07,186.0,51.0,,,,,125.0,469.75,,1,0,0,125.0,0.01639344262295082,0.005376344086021506,0.011017098536929315,0,0,0,0,0,0,2.8333333333333335,0.9833333333333333
2021-03-30,2021,Ivory Coast,Ethiopia,ivory coast,ethiopia,African Cup of Nations qualification,12,12,0,0.5,0.3333333333333333,0.16666666666666669,0.25,0.25,0.0,1.4166666666666667,1.3333333333333333,0.08333333333333348,0.9166666666666666,1.0,-0.08333333333333337,0.5,0.3333333333333333,0.16666666666666669,0,0,0,2,2599,2018-06-07,68.0,463.4,2018-06-07,151.0,165.84,,,,,83.0,297.55999999999995,,1,0,1,83.0,0.014705882352941176,0.006622516556291391,0.008083365796649786,0,0,0,0,0,0,0.16666666666666685,0.13333333333333336
2021-03-30,2021,Madagascar,Niger,madagascar,niger,African Cup of Nations qualification,12,12,0,0.3333333333333333,0.25,0.08333333333333331,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.4166666666666667,1.6666666666666667,-0.25,-0.08333333333333333,-1.0,0.9166666666666666,0,0,0,1,2600,2018-06-07,106.0,307.7,2018-06-07,103.0,323.36,,,,,-3.0,-15.660000000000025,,1,0,1,3.0,0.009433962264150943,0.009708737864077669,-0.000274775599926726,0,0,0,0,0,0,0.9166666666666666,0.30833333333333335
2021-03-30,2021,Cyprus,Slovenia,cyprus,slovenia,FIFA World Cup qualification,12,12,0,0.08333333333333333,0.5833333333333334,-0.5,0.16666666666666666,0.25,-0.08333333333333334,0.5,1.4166666666666667,-0.9166666666666667,1.9166666666666667,0.5,1.4166666666666667,-1.4166666666666667,0.9166666666666666,-2.3333333333333335,0,1,0,2,2601,2018-06-07,87.0,383.53,2018-06-07,56.0,558.05,,,,,-31.0,-174.51999999999998,,1,0,0,31.0,0.011494252873563218,0.017857142857142856,-0.006362889983579638,0,0,0,0,0,0,-2.3333333333333335,-0.875
2021-03-30,2021,Cameroon,Rwanda,cameroon,rwanda,African Cup of Nations qualification,12,12,0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.4166666666666667,0.08333333333333331,1.0,1.4166666666666667,-0.41666666666666674,0.5833333333333334,0.9166666666666666,-0.33333333333333326,0.4166666666666667,0.5,-0.08333333333333331,0,0,0,1,2602,2018-06-07,49.0,613.88,2018-06-07,136.0,216.13,,,,,87.0,397.75,,1,0,1,87.0,0.02040816326530612,0.007352941176470588,0.013055222088835533,0,0,0,0,0,0,-0.08333333333333348,-0.004166666666666666
2021-03-30,2021,Nigeria,Lesotho,nigeria,lesotho,African Cup of Nations qualification,12,12,0,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.75,-0.3333333333333333,1.5833333333333333,0.6666666666666666,0.9166666666666666,1.25,1.0,0.25,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0,0,0,2,2603,2018-06-07,48.0,617.79,2018-06-07,147.0,175.48,,,,,99.0,442.30999999999995,,1,0,1,99.0,0.020833333333333332,0.006802721088435374,0.014030612244897957,0,0,0,0,0,0,0.6666666666666666,0.3291666666666667
2021-03-31,2021,Scotland,Faroe Islands,scotland,faroe islands,FIFA World Cup qualification,12,12,0,0.4166666666666667,0.25,0.16666666666666669,0.4166666666666667,0.3333333333333333,0.08333333333333337,1.1666666666666667,1.0,0.16666666666666674,0.8333333333333334,1.8333333333333333,-0.9999999999999999,0.3333333333333333,-0.8333333333333334,1.1666666666666667,0,1,0,2,2604,2018-06-07,42.0,659.61,2018-06-07,90.0,375.91,2021-03-31,1991.0,,,48.0,283.7,,1,0,0,48.0,0.023809523809523808,0.011111111111111112,0.012698412698412697,0,0,0,0,0,0,1.1666666666666665,0.4
2021-03-31,2021,Ukraine,Kazakhstan,ukraine,kazakhstan,FIFA World Cup qualification,12,12,0,0.25,0.16666666666666666,0.08333333333333334,0.25,0.16666666666666666,0.08333333333333334,0.9166666666666666,0.8333333333333334,0.08333333333333326,2.1666666666666665,1.5833333333333333,0.5833333333333333,-1.25,-0.75,-0.5,0,1,0,1,2605,2018-06-07,35.0,732.77,2018-06-07,117.0,272.85,,,,,82.0,459.91999999999996,,1,0,0,82.0,0.02857142857142857,0.008547008547008548,0.020024420024420023,0,0,0,0,0,0,-0.5,-0.062499999999999986
2021-03-31,2021,Sweden,Estonia,sweden,estonia,Friendly,12,12,0,0.5,0.0,0.5,0.0,0.25,-0.25,1.0833333333333333,0.8333333333333334,0.2499999999999999,1.3333333333333333,2.6666666666666665,-1.3333333333333333,-0.25,-1.8333333333333333,1.5833333333333333,0,0,1,2,2606,2018-06-07,24.0,879.9,2018-06-07,94.0,359.41,,,,,70.0,520.49,,0,0,0,70.0,0.041666666666666664,0.010638297872340425,0.031028368794326237,0,0,0,1,0,1,1.583333333333333,0.6208333333333333
2021-03-31,2021,Switzerland,Finland,switzerland,finland,Friendly,12,12,0,0.4166666666666667,0.5,-0.08333333333333331,0.25,0.16666666666666666,0.08333333333333334,1.8333333333333333,1.4166666666666667,0.4166666666666665,1.1666666666666667,1.25,-0.08333333333333326,0.6666666666666666,0.16666666666666666,0.5,0,0,1,2,2607,2018-06-07,6.0,1198.72,2018-06-07,63.0,486.43,,,,,57.0,712.29,,0,0,0,57.0,0.16666666666666666,0.015873015873015872,0.15079365079365079,1,0,1,1,0,1,0.4999999999999998,0.09583333333333334
2021-03-31,2021,Spain,Kosovo,spain,kosovo,FIFA World Cup qualification,12,12,0,0.5,0.16666666666666666,0.33333333333333337,0.4166666666666667,0.16666666666666666,0.25,2.4166666666666665,0.8333333333333334,1.583333333333333,0.5,1.5,-1.0,1.9166666666666667,-0.6666666666666666,2.5833333333333335,0,1,0,2,2608,2018-06-07,10.0,1125.5,2018-06-07,141.0,197.2,,,,,131.0,928.3,,1,0,0,131.0,0.1,0.0070921985815602835,0.09290780141843973,1,0,1,1,0,1,2.583333333333333,0.8791666666666668
2021-03-31,2021,Lithuania,Italy,lithuania,italy,FIFA World Cup qualification,12,12,0,0.4166666666666667,0.75,-0.3333333333333333,0.16666666666666666,0.25,-0.08333333333333334,0.9166666666666666,2.75,-1.8333333333333335,1.6666666666666667,0.25,1.4166666666666667,-0.75,2.5,-3.25,0,1,0,0,2609,2018-06-07,126.0,239.38,2018-06-07,19.0,951.25,,,,,-107.0,-711.87,,1,0,0,107.0,0.007936507936507936,0.05263157894736842,-0.04469507101086048,0,0,0,0,1,-1,-3.25,-1.0125
2021-03-31,2021,Bosnia and Herzegovina,France,bosnia and herzegovina,france,FIFA World Cup qualification,12,12,0,0.08333333333333333,0.75,-0.6666666666666666,0.4166666666666667,0.16666666666666666,0.25,0.75,2.1666666666666665,-1.4166666666666665,1.5833333333333333,0.8333333333333334,0.7499999999999999,-0.8333333333333334,1.3333333333333333,-2.1666666666666665,0,1,0,0,2610,2018-06-07,40.0,692.93,2018-06-07,7.0,1198.13,,,,,-33.0,-505.20000000000016,,1,0,0,33.0,0.025,0.14285714285714285,-0.11785714285714285,0,1,-1,0,1,-1,-2.1666666666666665,-0.8583333333333334
2021-03-31,2021,Northern Ireland,Bulgaria,northern ireland,bulgaria,FIFA World Cup qualification,12,12,0,0.0,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.0,2.0,1.3333333333333333,0.6666666666666667,-1.3333333333333333,-0.6666666666666666,-0.6666666666666666,0,1,0,1,2611,2018-06-07,29.0,803.22,2018-06-07,49.0,614.39,,,,,20.0,188.83000000000004,,1,0,0,20.0,0.034482758620689655,0.02040816326530612,0.014074595355383534,0,0,0,0,0,0,-0.6666666666666667,-0.225
2021-03-31,2021,Greece,Georgia,greece,georgia,FIFA World Cup qualification,12,12,0,0.5833333333333334,0.16666666666666666,0.41666666666666674,0.3333333333333333,0.3333333333333333,0.0,1.25,0.75,0.5,0.5833333333333334,1.0833333333333333,-0.4999999999999999,0.6666666666666666,-0.3333333333333333,1.0,0,1,0,1,2612,2018-06-07,44.0,649.82,2018-06-07,96.0,351.51,,,,,52.0,298.31000000000006,,1,0,0,52.0,0.022727272727272728,0.010416666666666666,0.012310606060606062,0,0,0,0,0,0,0.9999999999999999,0.47916666666666674
2021-03-31,2021,England,Poland,england,poland,FIFA World Cup qualification,12,12,0,0.75,0.5833333333333334,0.16666666666666663,0.08333333333333333,0.16666666666666666,-0.08333333333333333,2.5833333333333335,2.0,0.5833333333333335,0.3333333333333333,1.0833333333333333,-0.75,2.25,0.9166666666666666,1.3333333333333335,0,1,0,2,2613,2018-06-07,12.0,1050.84,2018-06-07,8.0,1182.61,2021-03-31,2050.0,,,-4.0,-131.76999999999998,,1,0,0,4.0,0.08333333333333333,0.125,-0.04166666666666667,0,1,-1,1,1,0,1.3333333333333335,0.4083333333333334
2021-03-31,2021,Andorra,Hungary,andorra,hungary,FIFA World Cup qualification,12,12,0,0.0,0.5,-0.5,0.25,0.25,0.0,0.3333333333333333,1.5833333333333333,-1.25,2.3333333333333335,1.0833333333333333,1.2500000000000002,-2.0,0.5,-2.5,0,1,0,0,2614,2018-06-07,130.0,228.81,2018-06-07,51.0,611.82,,,,,-79.0,-383.01000000000005,,1,0,0,79.0,0.007692307692307693,0.0196078431372549,-0.011915535444947209,0,0,0,0,0,0,-2.5,-0.9
2021-03-31,2021,San Marino,Albania,san marino,albania,FIFA World Cup qualification,12,12,0,0.0,0.5,-0.5,0.16666666666666666,0.25,-0.08333333333333334,0.08333333333333333,1.4166666666666667,-1.3333333333333335,3.4166666666666665,0.9166666666666666,2.5,-3.3333333333333335,0.5,-3.8333333333333335,0,1,0,0,2615,2018-06-07,203.0,7.92,2018-06-07,58.0,537.79,,,,,-145.0,-529.87,,1,0,0,145.0,0.0049261083743842365,0.017241379310344827,-0.01231527093596059,0,0,0,0,0,0,-3.8333333333333335,-1.25
2021-03-31,2021,Armenia,Romania,armenia,romania,FIFA World Cup qualification,12,12,0,0.4166666666666667,0.3333333333333333,0.08333333333333337,0.25,0.16666666666666666,0.08333333333333334,1.1666666666666667,1.4166666666666667,-0.25,1.6666666666666667,2.0,-0.33333333333333326,-0.5,-0.5833333333333334,0.08333333333333337,0,1,0,2,2616,2018-06-07,100.0,338.21,2018-06-07,30.0,781.66,,,,,-70.0,-443.45,,1,0,0,70.0,0.01,0.03333333333333333,-0.02333333333333333,0,0,0,0,0,0,0.08333333333333326,0.08333333333333337
2021-03-31,2021,Liechtenstein,Iceland,liechtenstein,iceland,FIFA World Cup qualification,12,12,0,0.16666666666666666,0.25,-0.08333333333333334,0.25,0.0,0.25,0.5,0.6666666666666666,-0.16666666666666663,2.0,2.0833333333333335,-0.08333333333333348,-1.5,-1.4166666666666667,-0.08333333333333326,0,1,0,0,2618,2018-06-07,180.0,79.76,2018-06-07,22.0,908.01,,,,,-158.0,-828.25,,1,0,0,158.0,0.005555555555555556,0.045454545454545456,-0.0398989898989899,0,0,0,0,1,-1,-0.08333333333333315,-0.016666666666666656
2021-03-31,2021,Moldova,Israel,moldova,israel,FIFA World Cup qualification,12,12,0,0.0,0.25,-0.25,0.25,0.3333333333333333,-0.08333333333333331,0.25,1.0,-0.75,2.4166666666666665,1.1666666666666667,1.2499999999999998,-2.1666666666666665,-0.16666666666666666,-1.9999999999999998,0,1,0,0,2619,2018-06-07,175.0,87.81,2018-06-07,93.0,361.87,,,,,-82.0,-274.06,,1,0,0,82.0,0.005714285714285714,0.010752688172043012,-0.005038402457757297,0,0,0,0,0,0,-1.9999999999999998,-0.6541666666666666
2021-03-31,2021,Austria,Denmark,austria,denmark,FIFA World Cup qualification,12,12,0,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,1.75,2.5833333333333335,-0.8333333333333335,1.0,0.6666666666666666,0.33333333333333337,0.75,1.9166666666666667,-1.1666666666666667,0,1,0,0,2620,2018-06-07,26.0,844.7,2018-06-07,12.0,1051.44,,,,,-14.0,-206.74,,1,0,0,14.0,0.038461538461538464,0.08333333333333333,-0.044871794871794865,0,0,0,0,1,-1,-1.166666666666667,-0.2916666666666667
2021-05-23,2021,Ukraine,Bahrain,ukraine,bahrain,Friendly,12,12,0,0.16666666666666666,0.5,-0.33333333333333337,0.3333333333333333,0.3333333333333333,0.0,0.9166666666666666,1.5,-0.5833333333333334,2.25,0.9166666666666666,1.3333333333333335,-1.3333333333333333,0.5833333333333334,-1.9166666666666665,0,0,1,1,2621,2018-06-07,35.0,732.77,2018-06-07,113.0,289.25,,,,,78.0,443.52,,0,0,0,78.0,0.02857142857142857,0.008849557522123894,0.019721871049304677,0,0,0,0,0,0,-1.916666666666667,-0.6625
2021-05-24,2021,Iraq,Tajikistan,iraq,tajikistan,Friendly,12,12,0,0.5833333333333334,0.3333333333333333,0.25000000000000006,0.4166666666666667,0.08333333333333333,0.33333333333333337,1.4166666666666667,1.0,0.41666666666666674,0.5,1.3333333333333333,-0.8333333333333333,0.9166666666666666,-0.3333333333333333,1.25,0,0,1,1,2622,2018-06-07,89.0,376.7,2018-06-07,119.0,263.65,,,,,30.0,113.05000000000001,,0,0,0,30.0,0.011235955056179775,0.008403361344537815,0.00283259371164196,0,0,0,0,0,0,1.25,0.5166666666666667
2021-05-24,2021,United Arab Emirates,Jordan,united arab emirates,jordan,Friendly,12,12,0,0.4166666666666667,0.5,-0.08333333333333331,0.08333333333333333,0.25,-0.16666666666666669,2.0,1.1666666666666667,0.8333333333333333,1.4166666666666667,0.4166666666666667,1.0,0.5833333333333334,0.75,-0.16666666666666663,0,0,1,2,2623,2018-06-07,77.0,417.66,2018-06-07,110.0,296.18,,,,,33.0,121.48000000000002,,0,0,0,33.0,0.012987012987012988,0.00909090909090909,0.0038961038961038974,0,0,0,0,0,0,-0.16666666666666674,-0.12083333333333332
2021-05-25,2021,Indonesia,Afghanistan,indonesia,afghanistan,Friendly,12,9,3,0.25,0.2222222222222222,0.02777777777777779,0.08333333333333333,0.2222222222222222,-0.1388888888888889,1.4166666666666667,0.6666666666666666,0.7500000000000001,2.1666666666666665,1.8888888888888888,0.2777777777777777,-0.75,-1.2222222222222223,0.4722222222222223,1,0,1,0,2624,2018-06-07,164.0,111.49,2018-06-07,145.0,187.6,,,,,-19.0,-76.11,,0,0,0,19.0,0.006097560975609756,0.006896551724137931,-0.0007989907485281746,0,0,0,0,0,0,0.47222222222222243,0.10555555555555558
2021-05-25,2021,Oman,Thailand,oman,thailand,Friendly,12,12,0,0.5,0.25,0.25,0.3333333333333333,0.4166666666666667,-0.08333333333333337,1.4166666666666667,1.0833333333333333,0.3333333333333335,0.8333333333333334,1.25,-0.41666666666666663,0.5833333333333334,-0.16666666666666666,0.75,1,0,1,2,2625,2018-06-07,84.0,391.06,2018-06-07,122.0,248.21,,,,,38.0,142.85,,0,0,0,38.0,0.011904761904761904,0.00819672131147541,0.003708040593286494,0,0,0,0,0,0,0.7500000000000001,0.30833333333333335
2021-05-27,2021,Turkey,Azerbaijan,turkey,azerbaijan,Friendly,12,12,0,0.3333333333333333,0.08333333333333333,0.25,0.5,0.3333333333333333,0.16666666666666669,2.0,0.3333333333333333,1.6666666666666667,1.5833333333333333,1.0833333333333333,0.5,0.4166666666666667,-0.75,1.1666666666666667,0,0,1,2,2626,2018-06-07,38.0,706.39,2018-06-07,105.0,321.48,,,,,67.0,384.90999999999997,,0,0,0,67.0,0.02631578947368421,0.009523809523809525,0.016791979949874684,0,0,0,0,0,0,1.1666666666666667,0.4625
2021-05-28,2021,Bahrain,Malaysia,bahrain,malaysia,Friendly,12,12,0,0.5,0.75,-0.25,0.3333333333333333,0.0,0.3333333333333333,1.5833333333333333,2.5833333333333335,-1.0000000000000002,1.0,0.8333333333333334,0.16666666666666663,0.5833333333333334,1.75,-1.1666666666666665,0,0,1,2,2627,2018-06-07,113.0,289.25,2018-06-07,171.0,93.04,,,,,58.0,196.20999999999998,,0,0,0,58.0,0.008849557522123894,0.005847953216374269,0.003001604305749625,0,0,0,0,0,0,-1.166666666666667,-0.3625
2021-05-28,2021,Japan,Myanmar,japan,myanmar,FIFA World Cup qualification,12,12,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,-0.08333333333333333,2.6666666666666665,0.9166666666666666,1.75,0.6666666666666666,2.0,-1.3333333333333335,2.0,-1.0833333333333333,3.083333333333333,0,1,0,2,2628,2018-06-07,61.0,520.75,2018-06-07,138.0,205.52,,,,,77.0,315.23,,1,0,0,77.0,0.01639344262295082,0.007246376811594203,0.009147065811356617,0,0,0,0,0,0,3.0833333333333335,0.9375
2021-05-28,2021,Italy,San Marino,italy,san marino,Friendly,12,12,0,0.75,0.0,0.75,0.25,0.16666666666666666,0.08333333333333334,2.6666666666666665,0.08333333333333333,2.583333333333333,0.25,2.8333333333333335,-2.5833333333333335,2.4166666666666665,-2.75,5.166666666666666,0,0,1,2,2629,2018-06-07,19.0,951.25,2018-06-07,203.0,7.92,,,,,184.0,943.33,,0,0,0,184.0,0.05263157894736842,0.0049261083743842365,0.04770547057298418,0,0,0,1,0,1,5.166666666666666,1.7208333333333332
2021-05-29,2021,Indonesia,Oman,indonesia,oman,Friendly,12,12,0,0.25,0.5833333333333334,-0.33333333333333337,0.08333333333333333,0.25,-0.16666666666666669,1.5833333333333333,1.4166666666666667,0.16666666666666652,2.3333333333333335,0.75,1.5833333333333335,-0.75,0.6666666666666666,-1.4166666666666665,1,0,1,0,2630,2018-06-07,164.0,111.49,2018-06-07,84.0,391.06,,,,,-80.0,-279.57,,0,0,0,80.0,0.006097560975609756,0.011904761904761904,-0.005807200929152148,0,0,0,0,0,0,-1.416666666666667,-0.5708333333333333
